Date,Open,High,Low,Close,Adj Close,Volume
2023-05-17,48.900001525878906,49.29999923706055,48.650001525878906,49.25,45.923118591308594,45756475
2023-05-18,49.95000076293945,50.29999923706055,49.70000076293945,50.20000076293945,46.80894470214844,40947582
2023-05-19,50.5,50.5,49.75,50.0,46.62245559692383,54028480
2023-05-22,49.5,49.599998474121094,48.70000076293945,48.900001525878906,45.596763610839844,75372804
2023-05-23,48.849998474121094,49.20000076293945,48.79999923706055,48.900001525878906,45.596763610839844,39877300
2023-05-24,48.79999923706055,49.150001525878906,48.70000076293945,49.150001525878906,45.82987594604492,27082718
2023-05-25,49.29999923706055,49.400001525878906,48.70000076293945,48.900001525878906,45.596763610839844,43294146
2023-05-26,49.04999923706055,50.79999923706055,49.0,50.400001525878906,46.99543762207031,126838659
2023-05-29,52.29999923706055,52.79999923706055,51.099998474121094,51.20000076293945,47.74139404296875,81036102
2023-05-30,51.20000076293945,51.79999923706055,50.599998474121094,51.599998474121094,48.11437225341797,55459727
2023-05-31,51.400001525878906,51.79999923706055,51.099998474121094,51.79999923706055,48.30086135864258,102913532
2023-06-01,51.29999923706055,51.29999923706055,50.29999923706055,50.79999923706055,47.368412017822266,56041081
2023-06-02,51.0,51.400001525878906,50.599998474121094,51.400001525878906,47.927886962890625,46344413
2023-06-05,51.400001525878906,51.5,50.79999923706055,50.900001525878906,47.46166229248047,28104311
2023-06-06,50.79999923706055,50.900001525878906,50.400001525878906,50.5,47.088680267333984,34947009
2023-06-07,50.900001525878906,51.5,50.70000076293945,51.29999923706055,47.83463668823242,41388320
2023-06-08,51.20000076293945,51.70000076293945,51.099998474121094,51.5,48.0211296081543,38370270
2023-06-09,51.900001525878906,52.400001525878906,51.70000076293945,52.29999923706055,48.767086029052734,52654500
2023-06-12,52.400001525878906,52.599998474121094,52.0,52.599998474121094,49.04682159423828,43177215
2023-06-13,53.099998474121094,53.29999923706055,52.900001525878906,53.20000076293945,49.606292724609375,62367279
2023-06-14,53.5,53.599998474121094,53.29999923706055,53.5,49.88602828979492,50927695
2023-06-15,53.79999923706055,54.599998474121094,53.79999923706055,54.5,50.818477630615234,76451940
2023-06-16,54.29999923706055,54.5,53.20000076293945,54.5,50.818477630615234,83561199
2023-06-19,53.70000076293945,54.29999923706055,53.599998474121094,53.79999923706055,50.1657600402832,43027089
2023-06-20,53.599998474121094,54.0,53.5,53.70000076293945,50.07251739501953,66672660
2023-06-21,52.79999923706055,53.900001525878906,52.79999923706055,53.900001525878906,50.25900650024414,82193112
2023-06-26,53.29999923706055,53.79999923706055,53.20000076293945,53.29999923706055,49.69953536987305,89410193
2023-06-27,50.0,50.0,49.04999923706055,49.04999923706055,49.04999923706055,124170409
2023-06-28,49.5,49.5,49.099998474121094,49.099998474121094,49.099998474121094,33377861
2023-06-29,49.349998474121094,49.349998474121094,48.5,48.5,48.5,49730094
2023-06-30,48.349998474121094,48.75,48.04999923706055,48.5,48.5,43790426
2023-07-03,49.0,49.20000076293945,48.25,48.25,48.25,52501250
2023-07-04,48.5,48.79999923706055,48.45000076293945,48.79999923706055,48.79999923706055,29983726
2023-07-05,48.95000076293945,49.0,48.349998474121094,48.349998474121094,48.349998474121094,28232553
2023-07-06,48.0,48.79999923706055,48.0,48.150001525878906,48.150001525878906,40600085
2023-07-07,48.04999923706055,48.95000076293945,48.0,48.349998474121094,48.349998474121094,39653420
2023-07-10,48.599998474121094,48.75,48.0,48.099998474121094,48.099998474121094,34272882
2023-07-11,48.54999923706055,48.70000076293945,48.20000076293945,48.5,48.5,31498332
2023-07-12,48.25,48.45000076293945,47.599998474121094,47.75,47.75,62341021
2023-07-13,47.849998474121094,48.25,47.5,47.5,47.5,52464102
2023-07-14,47.849998474121094,48.79999923706055,47.79999923706055,48.25,48.25,55574528
2023-07-17,48.25,48.70000076293945,47.650001525878906,48.45000076293945,48.45000076293945,47745522
2023-07-18,48.75,48.79999923706055,48.150001525878906,48.20000076293945,48.20000076293945,26231387
2023-07-19,48.29999923706055,48.5,47.45000076293945,47.5,47.5,49206010
2023-07-20,47.04999923706055,47.099998474121094,46.0,46.099998474121094,46.099998474121094,86599321
2023-07-21,45.0,45.45000076293945,44.70000076293945,45.20000076293945,45.20000076293945,96826103
2023-07-24,45.04999923706055,45.900001525878906,44.849998474121094,45.04999923706055,45.04999923706055,51546603
2023-07-25,45.45000076293945,45.900001525878906,45.20000076293945,45.650001525878906,45.650001525878906,36297797
2023-07-26,45.75,45.95000076293945,45.099998474121094,45.099998474121094,45.099998474121094,38761656
2023-07-27,45.099998474121094,46.70000076293945,45.04999923706055,46.150001525878906,46.150001525878906,61221132
2023-07-28,46.650001525878906,47.29999923706055,46.29999923706055,47.04999923706055,47.04999923706055,49489870
2023-07-31,47.349998474121094,47.5,46.650001525878906,47.0,47.0,53098015
2023-08-01,47.0,47.150001525878906,46.70000076293945,47.0,47.0,24111536
2023-08-02,46.70000076293945,47.45000076293945,46.5,46.650001525878906,46.650001525878906,34780532
2023-08-04,46.5,46.70000076293945,46.099998474121094,46.5,46.5,33157960
2023-08-07,46.29999923706055,46.75,46.29999923706055,46.400001525878906,46.400001525878906,28307075
2023-08-08,46.400001525878906,46.400001525878906,45.54999923706055,45.54999923706055,45.54999923706055,54378052
2023-08-09,45.54999923706055,45.75,45.29999923706055,45.599998474121094,45.599998474121094,26030497
2023-08-10,45.45000076293945,45.900001525878906,45.04999923706055,45.150001525878906,45.150001525878906,38550690
2023-08-11,45.349998474121094,45.79999923706055,45.29999923706055,45.349998474121094,45.349998474121094,15803575
2023-08-14,45.0,45.20000076293945,44.900001525878906,45.0,45.0,33004389
2023-08-15,45.150001525878906,45.5,45.04999923706055,45.45000076293945,45.45000076293945,18484617
2023-08-16,44.70000076293945,44.75,43.599998474121094,43.75,43.75,77053857
2023-08-17,43.099998474121094,43.70000076293945,42.400001525878906,43.599998474121094,43.599998474121094,55366447
2023-08-18,43.29999923706055,44.45000076293945,43.20000076293945,43.79999923706055,43.79999923706055,36290056
2023-08-21,43.900001525878906,44.20000076293945,43.5,43.650001525878906,43.650001525878906,22831740
2023-08-22,43.95000076293945,44.150001525878906,43.5,43.599998474121094,43.599998474121094,19710187
2023-08-23,43.54999923706055,43.599998474121094,42.95000076293945,43.400001525878906,43.400001525878906,37634066
2023-08-24,43.900001525878906,44.400001525878906,43.650001525878906,44.349998474121094,44.349998474121094,37530135
2023-08-25,43.95000076293945,44.20000076293945,43.5,43.5,43.5,37143328
2023-08-28,43.849998474121094,46.70000076293945,43.79999923706055,44.79999923706055,44.79999923706055,83882599
2023-08-29,45.5,45.79999923706055,45.04999923706055,45.29999923706055,45.29999923706055,37744602
2023-08-30,45.849998474121094,46.400001525878906,45.75,46.400001525878906,46.400001525878906,46530186
2023-08-31,46.599998474121094,46.599998474121094,45.5,45.5,45.5,64338362
2023-09-01,46.0,46.150001525878906,45.70000076293945,45.95000076293945,45.95000076293945,30045096
2023-09-04,46.099998474121094,46.150001525878906,45.75,46.0,46.0,22559935
2023-09-05,46.150001525878906,46.54999923706055,45.79999923706055,46.54999923706055,46.54999923706055,31890313
2023-09-06,46.900001525878906,47.0,46.349998474121094,46.70000076293945,46.70000076293945,38689842
2023-09-07,46.150001525878906,46.25,45.70000076293945,45.75,45.75,36498925
2023-09-08,45.29999923706055,45.95000076293945,45.20000076293945,45.70000076293945,45.70000076293945,27359189
2023-09-11,45.75,46.099998474121094,45.54999923706055,46.04999923706055,46.04999923706055,25717189
2023-09-12,46.099998474121094,46.79999923706055,45.849998474121094,46.79999923706055,46.79999923706055,36282046
2023-09-13,47.0,47.400001525878906,46.95000076293945,47.099998474121094,47.099998474121094,43371603
2023-09-14,47.400001525878906,47.54999923706055,47.20000076293945,47.349998474121094,47.349998474121094,27067874
2023-09-15,47.45000076293945,47.599998474121094,46.849998474121094,47.599998474121094,47.599998474121094,41287933
2023-09-18,46.900001525878906,47.20000076293945,46.29999923706055,46.5,46.5,42531234
2023-09-19,46.5,46.599998474121094,46.20000076293945,46.20000076293945,46.20000076293945,22089298
2023-09-20,46.04999923706055,46.20000076293945,45.75,45.900001525878906,45.900001525878906,26391390
2023-09-21,45.650001525878906,45.900001525878906,45.400001525878906,45.650001525878906,45.650001525878906,31005292
2023-09-22,45.099998474121094,45.400001525878906,45.099998474121094,45.349998474121094,45.349998474121094,30256022
2023-09-25,45.5,46.29999923706055,45.25,45.650001525878906,45.650001525878906,34914011
2023-09-26,45.54999923706055,45.599998474121094,44.75,44.75,44.75,49961526
2023-09-27,44.45000076293945,44.650001525878906,44.150001525878906,44.400001525878906,44.400001525878906,38076984
2023-09-28,44.75,45.29999923706055,44.70000076293945,45.20000076293945,45.20000076293945,28071106
2023-10-02,45.95000076293945,45.95000076293945,45.5,45.75,45.75,25354804
2023-10-03,45.70000076293945,45.900001525878906,45.25,45.25,45.25,22645603
2023-10-04,44.5,44.70000076293945,44.0,44.099998474121094,44.099998474121094,55574211
2023-10-05,44.45000076293945,45.349998474121094,44.29999923706055,45.150001525878906,45.150001525878906,45328957
2023-10-06,45.5,45.5,45.04999923706055,45.20000076293945,45.20000076293945,17740500
2023-10-11,46.04999923706055,46.900001525878906,45.849998474121094,46.900001525878906,46.900001525878906,79919349
2023-10-12,47.0,47.04999923706055,46.25,47.0,47.0,41438827
2023-10-13,46.79999923706055,47.20000076293945,46.400001525878906,47.0,47.0,42106719
2023-10-16,46.349998474121094,47.5,46.099998474121094,47.150001525878906,47.150001525878906,62020009
